Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
SSMU,SMEV,CONDUIT HOLDINGS LD,BMG243851091,BN133N2,DE,SHRS,GBX,TP_27,TM_45,GB,CRE,CONDUIT HLDG,COM SHS USD0.01 (DI),1000,3,10,1139355,812898,07/12/2020
SSMU,SMEV,INTEGRATED DIAGNOSTICS HOLDINGS PLC,JE00BLKGSR75,BLKGSR7,IE,SHRS,USD,TP_27,TM_44,JE,IDHC,INT DIAG HLD,ORD USD0.25,4000,.03,10,569798,230818,24/12/2020
SSMU,SMEV,BANK OF CYPRUS HOLDINGS PLC,IE00BD5B1Y92,BD5B1Y9,IE,SHRS,GBX,TP_27,TM_45,IE,BOCH,BK. CYPRUS HLDG,ORD EUR0.10,7500,3,10,702038,676994,25/01/2021
SSMU,SMEW,ALINA HOLDINGS PLC,GB00B1VS7G47,B1VS7G4,DE,SHRS,GBX,TP_29,TM_43,GB,ALNA,ALINA HLDG,ORD 1P,15000,5,15,33501,47088,27/11/2020
SSMU,SMEW,KSK POWER VENTUR PLC,IM00B1G29327,B1G2932,IE,SHRS,GBX,TP_29,TM_43,JE,KSK,KSK POWER,ORD 0.1P,30000,5,15,0,0,01/11/2006
SSMU,SMEW,ZAIM CREDIT SYSTEMS PLC,GB00BK5T9G03,BK5T9G0,DE,SHRS,GBX,TP_29,TM_43,GB,ZAIM,ZAIM CREDIT SY.,ORD Â£0.0,150000,5,15,14314,14314,20/03/2020
SSMU,SMEX,B.S.D CROWN LTD,IL0010830219,0371234,DE,SHRS,GBX,TP_31,TM_43,GB,BSD,B.S.D CROWN DI,ORD NIS0.01 (DI),10000,5,25,2311,2348,21/08/2020
SSMU,SMEX,SYMPHONY INTERNATIONAL HLDGS LD,VGG548121059,B231M63,IE,SHRS,USD,TP_31,TM_43,GG,SIHL,SYMPHONY,ORD NPV (CDI),15000,.05,25,125288,127276,23/12/2020
SSMU,SMEX,ATLAS MARA LIMITED,VGG0697K1066,BH2RCH8,DE,SHRS,USD,TP_31,TM_43,GB,ATMA,ATLAS MARA,ORD NPV (DI),10000,.05,25,106438,106016,05/01/2021
SSMU,SMEX,DALATA HOTEL GROUP PLC,IE00BJMZDW83,BKRV2S7,IE,SHRS,GBX,TP_31,TM_45,IE,DAL,DALATA HOTEL GP,ORD EUR0.01,1000,5,25,4716024,4716024,30/03/2020
,,,,,,,,,,,,,,,,,,,
STMM,F25F,LANCASHIRE HOLDINGS LD,BMG5361W1047,B0PYHC7,DE,SHRS,GBX,TP_13,TM_46,GB,LRE,LANCASHIRE,COM SHS USD0.50,3000,1,5,7560931,7680946,15/08/2017
STMM,F25F,ABERFORTH SMALLER COMPANIES TST PLC,GB0000066554,0006655,DE,SHRS,GBX,TP_13,TM_45,GB,ASL,ABERFTH.SMLL.CO,ORD 1P,1500,1,5,2537611,2577890,03/01/2018
STMM,F25F,EUROPEAN OPPORTUNITIES TRUST PLC,GB0000197722,0019772,DE,SHRS,GBX,TP_13,TM_45,GB,JEO,EURO OPPS TR.,ORD 1P,1500,1,5,2310764,2347443,15/11/2019
STMM,F25F,BAILLIE GIFFORD JAPAN TRUST PLC,GB0000485838,0048583,DE,SHRS,GBX,TP_13,TM_45,GB,BGFD,BAILLIE G.JAP.,ORD 5P,1500,1,5,1359258,1380833,19/03/2018
STMM,F25F,BELLWAY PLC,GB0000904986,0090498,DE,SHRS,GBX,TP_13,TM_47,GB,BWY,BELLWAY,ORD 12.5P,750,1,5,28478792,28937267,24/10/2017
STMM,F25F,BALFOUR BEATTY PLC,GB0000961622,0096162,DE,SHRS,GBX,TP_13,TM_46,GB,BBY,BALFOUR B.,ORD 50P,7500,1,5,11983070,12176948,15/08/2017
STMM,F25F,AVI GLOBAL TRUST PLC,GB0001335081,0133508,DE,SHRS,GBX,TP_13,TM_45,GB,AGT,AVI GLOBAL TST,ORD 10P,1500,1,5,1457295,1480426,28/05/2019
STMM,F25F,CALEDONIA INVESTMENTS PLC,GB0001639920,0163992,DE,SHRS,GBX,TP_13,TM_45,GB,CLDN,CALEDONIA INV.,ORD 5P,500,1,5,1415300,1437765,03/01/2018
STMM,F25F,JPMORGAN JAPANESE INV. TRUST PLC,GB0001740025,0174002,DE,SHRS,GBX,TP_13,TM_45,GB,JFJ,JPMORGAN JAPAN.,ORD 25P,3000,1,5,1229859,1249381,26/03/2018
STMM,F25F,BREWIN DOLPHIN HLDGS PLC,GB0001765816,0176581,DE,SHRS,GBX,TP_13,TM_45,GB,BRW,BREWIN DOLPHIN,ORD 1P,7500,1,5,3393157,3447017,03/01/2018
STMM,F25F,DIPLOMA PLC,GB0001826634,0182663,DE,SHRS,GBX,TP_13,TM_46,GB,DPLM,DIPLOMA,ORD 5P,1000,1,5,6340150,6440902,03/01/2018
STMM,F25F,VISTRY GROUP PLC,GB0001859296,0185929,DE,SHRS,GBX,TP_13,TM_46,GB,VTY,VISTRY GRP,ORD 50P,2000,1,5,13723732,13941570,06/01/2020
STMM,F25F,CITY OF LONDON INVESTMENT TRUST PLC,GB0001990497,0199049,DE,SHRS,GBX,TP_13,TM_45,GB,CTY,CITY LON.,ORD 25P,5000,1,5,3851578,3912714,02/05/2018
STMM,F25F,CLARKSON PLC,GB0002018363,0201836,DE,SHRS,GBX,TP_13,TM_45,GB,CKN,CLARKSON,ORD 25P,500,1,5,1661260,1687629,03/01/2018
STMM,F25F,GENUS PLC,GB0002074580,0207458,DE,SHRS,GBX,TP_13,TM_46,GB,GNS,GENUS,ORD 10P,500,1,5,5319093,5403523,03/01/2018
STMM,F25F,RATHBONE BROS PLC,GB0002148343,0214834,DE,SHRS,GBX,TP_13,TM_45,GB,RAT,RATHBONE BROS,ORD 5P,750,1,5,2228858,2264237,18/06/2018
STMM,F25F,CRANSWICK PLC,GB0002318888,0231888,DE,SHRS,GBX,TP_13,TM_46,GB,CWK,CRANSWICK,ORD 10P,500,1,5,7312417,7427454,26/01/2018
STMM,F25F,DERWENT LONDON PLC,GB0002652740,0265274,DE,SHRS,GBX,TP_13,TM_46,GB,DLN,DERWENT LONDON,ORD 5P,500,1,5,27683031,28107358,15/08/2017
STMM,F25F,BIG YELLOW GROUP PLC,GB0002869419,0286941,DE,SHRS,GBX,TP_13,TM_46,GB,BYG,BIG YELLOW GRP,ORD 10P,2000,1,5,348063294,8287221,15/08/2017
STMM,F25F,EDINBURGH INV TST PLC,GB0003052338,0305233,DE,SHRS,GBX,TP_13,TM_45,GB,EDIN,EDIN.INV.TST.,ORD 25P,3000,1,5,3957474,4020291,03/01/2018
STMM,F25F,ELECTROCOMPONENTS PLC,GB0003096442,0309644,DE,SHRS,GBX,TP_13,TM_46,GB,ECM,ELECTROCOMPS.,ORD 10P,3000,1,5,16549254,16825180,24/10/2017
STMM,F25F,SPECTRIS PLC,GB0003308607,0330860,DE,SHRS,GBX,TP_13,TM_47,GB,SXS,SPECTRIS,ORD 5P,750,1,5,29481823,29949789,15/08/2017
STMM,F25F,WORLDWIDE HEALTHCARE TRUST PLC,GB0003385308,0338530,DE,SHRS,GBX,TP_13,TM_45,GB,WWH,WORLDWIDE HC,ORD 25P,500,1,5,2498060,2537712,03/01/2018
STMM,F25F,F&C INVESTMENT TRUST PLC,GB0003466074,0346607,DE,SHRS,GBX,TP_13,TM_45,GB,FCIT,F &C IV.TST,ORD 25P,3000,1,5,4155998,4221966,12/11/2018
STMM,F25F,GAMES WORKSHOP GROUP PLC,GB0003718474,0371847,DE,SHRS,GBX,TP_13,TM_46,GB,GAW,GAMES WORKSHOP,ORD 5P,200,1,5,8729642,8868208,19/03/2018
STMM,F25F,PANTHEON INTERNATIONAL PLC,GB0004148507,0414850,DE,SHRS,GBX,TP_13,TM_45,GB,PIN,PANTHEON INT.,ORD 67P,750,1,5,1484532,1508096,19/03/2018
STMM,F25F,HAYS PLC,GB0004161021,0416102,DE,SHRS,GBX,TP_13,TM_46,GB,HAS,HAYS,ORD 1P,10000,1,5,16332884,16588770,15/08/2017
STMM,F25F,POLAR CAPITAL TECHNOLOGY TRUST PLC,GB0004220025,0422002,DE,SHRS,GBX,TP_13,TM_45,GB,PCT,POLAR CAP.,ORD 25P,1000,1,5,3442603,3497248,03/01/2018
STMM,F25F,HERALD INV TST PLC,GB0004228648,0422864,DE,SHRS,GBX,TP_13,TM_45,GB,HRI,HERALD INV.,ORD 25P,750,1,5,1222525,1241930,03/01/2018
STMM,F25F,HILL & SMITH HLDGS PLC,GB0004270301,0427030,DE,SHRS,GBX,TP_13,TM_45,GB,HILS,HILL & SMITH,ORD 25P,1500,1,5,2938706,2985352,03/01/2018
STMM,F25F,HOWDEN JOINERY GROUP PLC,GB0005576813,0557681,DE,SHRS,GBX,TP_13,TM_47,GB,HWDN,HOWDEN JOINERY,ORD 10P,3000,1,5,30652486,31155887,15/08/2017
STMM,F25F,MEGGITT PLC,GB0005758098,0575809,DE,SHRS,GBX,TP_13,TM_47,GB,MGGT,MEGGITT,ORD 5P,3000,1,5,36852625,37437587,22/06/2020
STMM,F25F,MORGAN ADVANCED MATERIALS PLC,GB0006027295,0602729,DE,SHRS,GBX,TP_13,TM_45,GB,MGAM,MORGAN ADVANCED,ORD 25P,7500,1,5,2465463,2504597,03/01/2018
STMM,F25F,MURRAY INTERNATIONAL TRUST PLC,GB0006111909,0611190,DE,SHRS,GBX,TP_13,TM_45,GB,MYI,MURRAY INTL.TST,ORD 25P,2000,1,5,2587229,2628296,03/01/2018
STMM,F25F,NATIONAL EXPRESS GROUP PLC,GB0006215205,0621520,DE,SHRS,GBX,TP_13,TM_46,GB,NEX,NAT.EXPRESS,ORD 5P,5000,1,5,6601795,6722443,15/11/2017
STMM,F25F,PERSONAL ASSETS TRUST PLC,GB0006827546,0682754,DE,SHRS,GBX,TP_13,TM_45,GB,PNL,PERSONAL ASSETS,ORD Â£12.5,30,1,5,2126451,2160204,03/01/2018
STMM,F25F,EUROMONEY INSTITUTIONAL INVEST.PLC,GB0006886666,0688666,DE,SHRS,GBX,TP_13,TM_45,GB,ERM,EUROMONEY INST.,ORD 0.25P,500,1,5,5749049,5840303,03/01/2018
STMM,F25F,UNITE GROUP PLC,GB0006928617,0692861,DE,SHRS,GBX,TP_13,TM_46,GB,UTG,UNITE GROUP,ORD 25P,2000,1,5,20053827,20367604,26/06/2017
STMM,F25F,ST.MODWEN PROPERTIES PLC,GB0007291015,0729101,DE,SHRS,GBX,TP_13,TM_45,GB,SMP,ST.MODWEN PROP.,ORD 10P,5000,1,5,1986608,2018142,24/10/2017
STMM,F25F,RENISHAW PLC,GB0007323586,0732358,DE,SHRS,GBX,TP_13,TM_46,GB,RSW,RENISHAW,ORD 20P,300,1,5,131289574,10940798,24/10/2017
STMM,F25F,RIT CAPITAL PARTNERS PLC,GB0007366395,0736639,DE,SHRS,GBX,TP_13,TM_45,GB,RCP,RIT CAPITAL,ORD Â£,1000,1,5,4210455,4277288,18/12/2019
STMM,F25F,CLOSE BROS GROUP PLC,GB0007668071,0766807,DE,SHRS,GBX,TP_13,TM_46,GB,CBG,CLOSE BR.GRP.,ORD 25P,1500,1,5,11847639,12010978,26/04/2018
STMM,F25F,TRAVIS PERKINS PLC,GB0007739609,0773960,DE,SHRS,GBX,TP_13,TM_47,GB,TPK,TRAVIS PERKINS,ORD 10P,1500,1,5,38833389,39393970,15/08/2017
STMM,F25F,FINSBURY GROWTH & INCOME TRUST PLC,GB0007816068,0781606,DE,SHRS,GBX,TP_13,TM_45,GB,FGT,FINSBURY GTH.,ORD 25P,2000,1,5,4747196,4822548,03/01/2018
STMM,F25F,SCHRODER ASIA PACIFIC FUND,GB0007918872,0791887,DE,SHRS,GBX,TP_13,TM_45,GB,SDP,SCHRODER ASIA,ORD 10P,2000,1,5,1132536,1150513,19/03/2018
STMM,F25F,SERCO GROUP PLC,GB0007973794,0797379,DE,SHRS,GBX,TP_13,TM_46,GB,SRP,SERCO GRP.,ORD 2P,15000,1,5,13694658,13912034,15/08/2017
STMM,F25F,SHAFTESBURY PLC,GB0007990962,0799096,DE,SHRS,GBX,TP_13,TM_46,GB,SHB,SHAFTESBURY,ORD 25P,2000,1,5,9000247,9113133,15/08/2017
STMM,F25F,TATE & LYLE PLC,GB0008754136,0875413,DE,SHRS,GBX,TP_13,TM_47,GB,TATE,TATE & LYLE,ORD 25P,3000,1,5,33748002,34283685,04/12/2017
STMM,F25F,TELECOM PLUS PLC,GB0008794710,0879471,DE,SHRS,GBX,TP_13,TM_45,GB,TEP,TELECOM PLUS,ORD 5P,1500,1,5,2878837,2924533,03/01/2018
STMM,F25F,TEMPLETON EMERGING MARKETS IT PLC,GB0008829292,0882929,DE,SHRS,GBX,TP_13,TM_45,GB,TEM,TEMPLETON EMRG.,ORD 25P,2000,1,5,4213446,4280326,03/01/2018
STMM,F25F,ULTRA ELECTRONICS HOLDINGS PLC,GB0009123323,0912332,DE,SHRS,GBX,TP_13,TM_46,GB,ULE,ULTRA ELEC.,ORD 5P,1000,1,5,9967851,10126160,17/04/2018
STMM,F25F,VICTREX PLC,GB0009292243,0929224,DE,SHRS,GBX,TP_13,TM_46,GB,VCT,VICTREX,ORD 1P,750,1,5,18705827,19007828,04/12/2017
STMM,F25F,WEIR GROUP PLC,GB0009465807,0946580,DE,SHRS,GBX,TP_13,TM_47,GB,WEIR,WEIR GRP.,ORD 12.5P,1000,1,5,58210616,59134595,23/04/2018
STMM,F25F,DECHRA PHARMACEUTICALS PLC,GB0009633180,0963318,DE,SHRS,GBX,TP_13,TM_46,GB,DPH,DECHRA PHARM,ORD 1P,750,1,5,18767936,19076274,29/01/2018
STMM,F25F,BABCOCK INTERNATIONAL GROUP PLC,GB0009697037,0969703,DE,SHRS,GBX,TP_13,TM_47,GB,BAB,BABCOCK INTL,ORD 60P,3000,1,5,32203052,32714212,18/12/2017
STMM,F25F,SYNTHOMER PLC,GB0009887422,0988742,DE,SHRS,GBX,TP_13,TM_46,GB,SYNT,SYNTHOMER,ORD 10P,5000,1,5,7216502,7331107,15/08/2017
STMM,F25F,PAGEGROUP PLC,GB0030232317,3023231,DE,SHRS,GBX,TP_13,TM_46,GB,PAGE,PAGEGROUP,ORD 1P,3000,1,5,11688667,11874199,15/08/2017
STMM,F25F,MONKS INV TST PLC,GB0030517261,3051726,DE,SHRS,GBX,TP_13,TM_45,GB,MNKS,MONKS INV.TST.,ORD 5P,2000,1,5,3550576,3606934,03/01/2018
STMM,F25F,CARNIVAL PLC,GB0031215220,3121522,DE,SHRS,GBX,TP_13,TM_47,GB,CCL,CARNIVAL,ORD USD 1.66,500,1,5,121746310,123678791,22/06/2020
STMM,F25F,MARKS & SPENCER GROUP PLC,GB0031274896,3127489,DE,SHRS,GBX,TP_13,TM_47,GB,MKS,MARKS & SP.,ORD 25P,7500,1,5,67743680,68818977,23/09/2019
STMM,F25F,WILLIAM HILL PLC,GB0031698896,3169889,DE,SHRS,GBX,TP_13,TM_47,GB,WMH,WILLIAM HILL,ORD 10P,7500,1,5,24440609,24828556,15/08/2017
STMM,F25F,ITV PLC,GB0033986497,3398649,DE,SHRS,GBX,TP_13,TM_47,GB,ITV,ITV,ORD 10P,15000,1,5,49340091,50123267,21/09/2020
STMM,F25F,MARSHALLS PLC,GB00B012BV22,B012BV2,DE,SHRS,GBX,TP_13,TM_46,GB,MSLH,MARSHALLS,ORD 25P,3000,1,5,5357647,5442727,03/01/2018
STMM,F25F,G4S PLC,GB00B01FLG62,B01FLG6,DE,SHRS,GBX,TP_13,TM_47,GB,GFS,G4S,ORD 25P,10000,1,5,31263309,30747329,18/06/2018
STMM,F25F,CENTRICA PLC,GB00B033F229,B033F22,DE,SHRS,GBX,TP_13,TM_47,GB,CNA,CENTRICA,ORD 6 14/81P,15000,1,5,82055652,83358123,22/06/2020
STMM,F25F,GRAINGER PLC,GB00B04V1276,B04V127,DE,SHRS,GBX,TP_13,TM_46,GB,GRI,GRAINGER,ORD 5P,7500,1,5,8166191,8295813,15/08/2017
STMM,F25F,IG GROUP HOLDINGS PLC,GB00B06QFB75,B06QFB7,DE,SHRS,GBX,TP_13,TM_46,GB,IGG,IG GROUP,ORD 0.005P,3000,1,5,20459009,20818145,15/08/2017
STMM,F25F,ESSENTRA PLC,GB00B0744359,B074435,DE,SHRS,GBX,TP_13,TM_46,GB,ESNT,ESSENTRA,ORD 25P,5000,1,5,4655446,4729698,15/08/2017
STMM,F25F,PETROFAC LD,GB00B0H2K534,B0H2K53,IE,SHRS,GBX,TP_13,TM_47,JE,PFC,PETROFAC,ORD USD0.02,3000,1,5,19655575,19967569,15/08/2017
STMM,F25F,KAZ MINERALS PLC,GB00B0HZPV38,B0HZPV3,DE,SHRS,GBX,TP_13,TM_47,GB,KAZ,KAZ MINERALS,ORD 20P,3000,1,5,24162683,24546218,15/08/2017
STMM,F25F,BRITVIC PLC,GB00B0N8QD54,B0N8QD5,DE,SHRS,GBX,TP_13,TM_46,GB,BVIC,BRITVIC,ORD 20P,2000,1,5,22320834,22717657,15/08/2017
STMM,F25F,QINETIQ GROUP PLC,GB00B0WMWD03,B0WMWD0,DE,SHRS,GBX,TP_13,TM_46,GB,QQ.,QINETIQ,ORD 1P,7500,1,5,9555932,9699551,15/08/2017
STMM,F25F,ALLIANCE TRUST PLC,GB00B11V7W98,B11V7W9,DE,SHRS,GBX,TP_13,TM_45,GB,ATST,ALLIANCE TRUST,ORD 2.5P,2000,1,5,3965918,4028869,03/01/2018
STMM,F25F,ASHMORE GROUP PLC,GB00B132NW22,B132NW2,DE,SHRS,GBX,TP_13,TM_46,GB,ASHM,ASHMORE,ORD 0.01P,5000,1,5,21354928,21693896,15/08/2017
STMM,F25F,SAVILLS PLC,GB00B135BJ46,B135BJ4,DE,SHRS,GBX,TP_13,TM_46,GB,SVS,SAVILLS,ORD 2.5P,2000,1,5,6259204,6358573,20/04/2018
STMM,F25F,INTERNATIONAL PUBLIC PARTNERSHIP LD,GB00B188SR50,B188SR5,IE,SHRS,GBX,TP_13,TM_45,GG,INPP,INTL PUBLIC,ORD 0.01P,10000,1,5,5950111,6044558,03/01/2018
STMM,F25F,PZ CUSSONS PLC,GB00B19Z1432,B19Z143,DE,SHRS,GBX,TP_13,TM_45,GB,PZC,PZ CUSSONS,ORD 1P,7500,1,5,2303751,2340320,15/08/2017
STMM,F25F,UK COMMERCIAL PROPERTY REIT LIMITED,GB00B19Z2J52,B19Z2J5,IE,SHRS,GBX,TP_13,TM_45,GG,UKCM,UK COMM PROP,ORD 25P,15000,1,5,2439011,2477725,02/07/2018
STMM,F25F,DUNELM GROUP PLC,GB00B1CKQ739,B1CKQ73,DE,SHRS,GBX,TP_13,TM_46,GB,DNLM,DUNELM,ORD 1P,1000,1,5,14374911,14602792,15/08/2017
STMM,F25F,MITCHELLS & BUTLERS PLC,GB00B1FP6H53,B1FP6H5,DE,SHRS,GBX,TP_13,TM_45,GB,MAB,MITCHELLS & BUT,ORD 8 13/24P,5000,1,5,3522469,3586684,06/02/2018
STMM,F25F,HOCHSCHILD MINING PLC,GB00B1FW5029,B1FW502,DE,SHRS,GBX,TP_13,TM_46,GB,HOC,HOCHSCHILD,ORD 25P,10000,1,5,4671180,4689717,09/01/2018
STMM,F25F,SAFESTORE HOLDINGS PLC,GB00B1N7Z094,B1N7Z09,DE,SHRS,GBX,TP_13,TM_46,GB,SAFE,SAFESTORE,ORD 1P,3000,1,5,6556366,7995225,01/02/2018
STMM,F25F,FRASERS GROUP PLC,GB00B1QH8P22,B1QH8P2,DE,SHRS,GBX,TP_13,TM_46,GB,FRAS,FRASERS GRP,ORD 10P,5000,1,5,6111355,6208361,18/12/2019
STMM,F25F,DRAX GROUP PLC,GB00B1VNSX38,B1VNSX3,DE,SHRS,GBX,TP_13,TM_46,GB,DRX,DRAX,ORD 11 16/29P,5000,1,5,14153540,14378200,04/12/2017
STMM,F25F,FERREXPO PLC,GB00B1XH2C03,B1XH2C0,DE,SHRS,GBX,TP_13,TM_46,GB,FXPO,FERREXPO,ORD 10P,7500,1,5,12872810,13077140,03/01/2018
STMM,F25F,GREENCORE GROUP PLC,IE0003864109,0386410,IE,SHRS,GBX,TP_13,TM_46,IE,GNC,GREENCORE GRP.,ORD 1P,7500,1,5,19207181,19512057,05/04/2018
STMM,F25F,UDG HEALTHCARE PLC,IE0033024807,3302480,IE,SHRS,GBX,TP_13,TM_46,IE,UDG,UDG HEALTHCARE,ORD EUR0.05,2000,1,5,13148705,13378130,15/08/2017
STMM,F25F,GRAFTON GROUP PLC,IE00B00MZ448,B00MZ44,PU,OTHR,GBX,TP_13,TM_46,IE,GFTU,GRAFTON GRP.UTS,UT (1 ORD 1 C ORD & 17 A ORD),3000,1,5,14484373,14701207,13/08/2020
STMM,F25F,C&C GROUP PLC,IE00B010DT83,B010DT8,IE,SHRS,GBX,TP_13,TM_45,IE,CCR,C&C GRP,ORD EUR0.01,5000,1,5,7501777,5804946,23/12/2019
STMM,F25F,PROVIDENT FINANCIAL PLC,GB00B1Z4ST84,B1Z4ST8,DE,SHRS,GBX,TP_13,TM_46,GB,PFG,PROVIDENT FIN.,ORD  20 8/11P,3000,1,5,10410481,10575727,10/04/2018
STMM,F25F,MONEYSUPERMARKET.COM GROUP PLC,GB00B1ZBKY84,B1ZBKY8,DE,SHRS,GBX,TP_13,TM_46,GB,MONY,MONEYSUP.,ORD 0.02P,5000,1,5,18077287,18287365,15/08/2017
STMM,F25F,PARAGON BANKING GROUP PLC,GB00B2NGPM57,B2NGPM5,DE,SHRS,GBX,TP_13,TM_46,GB,PAG,PARAGON GRP.,ORD 100P,5000,1,5,5031132,5120272,04/12/2017
STMM,F25F,WH SMITH PLC,GB00B2PDGW16,B2PDGW1,DE,SHRS,GBX,TP_13,TM_46,GB,SMWH,WH SMITH,ORD 22 6/67P,1000,1,5,22254642,22565774,15/08/2017
STMM,F25F,BODYCOTE PLC,GB00B3FLWH99,B3FLWH9,DE,SHRS,GBX,TP_13,TM_46,GB,BOY,BODYCOTE,ORD 17 3/11P,2000,1,5,8907671,8625101,15/08/2017
STMM,F25F,GREGGS PLC,GB00B63QSB39,B63QSB3,DE,SHRS,GBX,TP_13,TM_46,GB,GRG,GREGGS,ORD 2P,1000,1,5,19593520,19933117,15/08/2017
STMM,F25F,BMO COMMERCIAL PROPERTY TRUST LD,GG00B4ZPCJ00,B4ZPCJ0,IE,SHRS,GBX,TP_13,TM_45,GG,BCPT,BMO COMM PROP.,ORD 1P,10000,1,5,2246608,2282268,03/06/2019
STMM,F25F,GENESIS EMERGING MARKETS FUND LD,GG00B4L0PD47,B4L0PD4,DE,OTHR,GBX,TP_13,TM_45,GB,GSS,GENESIS E.M.F.,PTG NPV,1000,1,5,1355397,1376911,03/01/2018
STMM,F25F,TALKTALK TELECOM GROUP PLC,GB00B4YCDF59,B4YCDF5,DE,SHRS,GBX,TP_13,TM_46,GB,TALK,TALKTALK,ORD 0.1P,20000,1,5,8815524,14059550,12/02/2018
STMM,F25F,DIXONS CARPHONE PLC,GB00B4Y7R145,B4Y7R14,DE,SHRS,GBX,TP_13,TM_46,GB,DC.,DIXONS CARPHO,ORD 0.1P,15000,1,5,13297795,13508872,15/08/2017
STMM,F25F,FIDELITY CHINA SPEC. SITUATION PLC,GB00B62Z3C74,B62Z3C7,DE,SHRS,GBX,TP_13,TM_45,GB,FCSS,FIDELITY CHINA,ORD 1P,5000,1,5,2624104,2665756,03/01/2018
STMM,F25F,CAPITAL & COUNTIES PROPERTIES PLC,GB00B62G9D36,B62G9D3,DE,SHRS,GBX,TP_13,TM_46,GB,CAPC,CAP & COUNT,ORD 25P,7500,1,5,16255419,16522856,15/08/2017
STMM,F25F,INCHCAPE PLC,GB00B61TVQ02,B61TVQ0,DE,SHRS,GBX,TP_13,TM_46,GB,INCH,INCHCAPE,ORD 10P,3000,1,5,19827633,20142358,15/08/2017
STMM,F25F,JUPITER FUND MANAGEMENT PLC,GB00B53P2009,B53P200,DE,SHRS,GBX,TP_13,TM_46,GB,JUP,JUPITER FND,ORD 2P,5000,1,5,20306889,20607827,15/08/2017
STMM,F25F,GCP INFRASTRUCTURE INVESTMENTS LD,JE00B6173J15,B6173J1,IE,SHRS,GBX,TP_13,TM_45,JE,GCP,GCP INFRA.,ORD 1P,10000,1,5,2382379,2420194,03/01/2018
STMM,F25F,LONDONMETRIC PROPERTY PLC,GB00B4WFW713,B4WFW71,DE,SHRS,GBX,TP_13,TM_46,GG,LMP,LONDONMETRIC,ORD 10P,10000,1,5,8465189,8620158,10/01/2018
STMM,F25F,WOOD GROUP (JOHN) PLC,GB00B5N0P849,B5N0P84,DE,SHRS,GBX,TP_13,TM_47,GB,WG.,WOOD GRP(J),ORD 4 2/7P,3000,1,5,44564299,45271670,18/03/2019
STMM,F25F,COATS GROUP PLC,GB00B4YZN328,B4YZN32,DE,SHRS,GBX,TP_13,TM_45,GB,COA,COATS GROUP,ORD 5P,20000,1,5,4215475,4282357,05/04/2018
STMM,F25F,WORKSPACE GROUP PLC,GB00B67G5X01,B67G5X0,DE,SHRS,GBX,TP_13,TM_46,GB,WKP,WORKSPACE GRP.,ORD GBP1,2000,1,5,4816674,4904549,08/06/2018
STMM,F25F,BBGI GLOBAL INFRASTRUCTURE S.A.,LU0686550053,B6QWXM4,DE,SHRS,GBX,TP_13,TM_45,GB,BBGI,BBGI GLB INF,ORD NPV (DI),3000,1,5,1903765,1933984,28/10/2020
STMM,F25F,CENTAMIN PLC,JE00B5TT1872,B5TT187,IE,SHRS,GBX,TP_13,TM_47,JE,CEY,CENTAMIN,ORD NPV (DI),10000,1,5,17731907,18013367,10/05/2018
STMM,F25F,PLAYTECH PLC,IM00B7S9G985,B7S9G98,IE,SHRS,GBX,TP_13,TM_47,IM,PTEC,PLAYTECH,ORD NPV,2000,1,5,18895988,19195925,15/08/2017
STMM,F25F,SYNCONA LIMITED,GG00B8P59C08,B8P59C0,IE,SHRS,GBX,TP_13,TM_45,GG,SYNC,SYNCONA,ORD NPV,3000,1,5,2819124,2863872,03/01/2018
STMM,F25F,VESUVIUS PLC,GB00B82YXW83,B82YXW8,DE,SHRS,GBX,TP_13,TM_46,GB,VSVS,VESUVIUS,ORD 10P,3000,1,5,6528111,6642647,03/01/2018
STMM,F25F,CREST NICHOLSON HOLDINGS PLC,GB00B8VZXT93,B8VZXT9,DE,SHRS,GBX,TP_13,TM_46,GB,CRST,CREST NICHOLSON,ORD 5P,5000,1,5,9201688,9347747,15/08/2017
STMM,F25F,GREENCOAT UK WIND PLC,GB00B8SC6K54,B8SC6K5,DE,SHRS,GBX,TP_13,TM_45,GB,UKW,GREENCOAT UK,ORD 1P,15000,1,5,4636751,4710543,01/02/2018
STMM,F25F,MEDICLINIC INTERNATIONAL PLC,GB00B8HX8Z88,B8HX8Z8,DE,SHRS,GBX,TP_13,TM_46,GB,MDC,MEDICLINIC,ORD 10P,5000,1,5,10987068,11194359,18/06/2018
STMM,F25F,THE RENEWABLES INFRASTRUCTURE GROUP,GG00BBHX2H91,BBHX2H9,IE,SHRS,GBX,TP_13,TM_45,GG,TRIG,RENEWABLES,ORD NPV,15000,1,5,7334798,7451367,03/01/2018
STMM,F25F,ROYAL MAIL PLC,GB00BDVZYZ77,BDVZYZ7,DE,SHRS,GBX,TP_13,TM_47,GB,RMG,ROYAL MAIL,ORD 1P,7500,1,5,42814796,43494396,24/12/2018
STMM,F25F,JUST GROUP PLC,GB00BCRX1J15,BCRX1J1,DE,SHRS,GBX,TP_13,TM_46,GB,JUST,JUST GROUP,ORD 10P,20000,1,5,5148235,5229800,06/01/2020
